"commodityName","PriceType","unit","min","max","avg","date"
"Chilli Green","Wholesale","Kg",95,100,98,"Sep 17, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Sep 6, 2019"
"Chilli Green","Wholesale","Kg",90,100,95,"Sep 4, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Sep 3, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Sep 5, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Sep 1, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Sep 2, 2019"
"Chilli Green","Wholesale","Kg",95,100,98,"Sep 21, 2019"
"Chilli Green","Wholesale","Kg",95,100,98,"Sep 20, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Sep 13, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Sep 11, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Sep 9, 2019"
"Chilli Green","Wholesale","Kg",55,60,58,"Sep 12, 2019"
"Chilli Green","Wholesale","Kg",60,65,62,"Sep 10, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Sep 8, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Aug 31, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Aug 27, 2019"
"Chilli Green","Wholesale","Kg",60,70,65,"Aug 26, 2019"
"Chilli Green","Wholesale","Kg",55,60,58,"Aug 28, 2019"
"Chilli Green","Wholesale","Kg",55,60,58,"Aug 30, 2019"
"Chilli Green","Wholesale","Kg",50,60,55,"Aug 29, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Aug 25, 2019"
"Chilli Green","Wholesale","Kg",130,140,135,"Sep 19, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Sep 16, 2019"
"Chilli Green","Wholesale","Kg",95,100,98,"Sep 14, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Sep 7, 2019"
"Chilli Green","Wholesale","Kg",50,60,55,"Aug 24, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Aug 13, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Aug 3, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Aug 14, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Aug 7, 2019"
"Chilli Green","Wholesale","Kg",50,60,55,"Aug 23, 2019"
"Chilli Green","Wholesale","Kg",50,60,55,"Aug 22, 2019"
"Chilli Green","Wholesale","Kg",55,60,58,"Aug 17, 2019"
"Chilli Green","Wholesale","Kg",60,70,65,"Aug 6, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Aug 2, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Aug 4, 2019"
"Chilli Green","Wholesale","Kg",75,80,78,"Aug 1, 2019"
"Chilli Green","Wholesale","Kg",60,70,65,"Aug 5, 2019"
"Chilli Green","Wholesale","Kg",55,60,58,"Aug 11, 2019"
"Chilli Green","Wholesale","Kg",60,70,65,"Jul 31, 2019"
"Chilli Green","Wholesale","Kg",50,60,55,"Aug 20, 2019"
"Chilli Green","Wholesale","Kg",50,55,52,"Aug 19, 2019"
"Chilli Green","Wholesale","Kg",60,65,62,"Aug 10, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Aug 9, 2019"
"Chilli Green","Wholesale","Kg",50,60,55,"Aug 21, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Aug 8, 2019"
"Chilli Green","Wholesale","Kg",55,60,58,"Aug 18, 2019"
"Chilli Green","Wholesale","Kg",55,60,58,"Aug 16, 2019"
"Chilli Green","Wholesale","Kg",65,70,68,"Aug 15, 2019"
"Chilli Green","Wholesale","Kg",55,60,58,"Aug 12, 2019"
"Capsicum","Retail","Kg",100,110,105,"Jul 31, 2019"
"Capsicum","Retail","Kg",160,180,170,"Aug 1, 2019"
"Capsicum","Retail","Kg",130,150,140,"Aug 2, 2019"
"Capsicum","Retail","Kg",130,150,140,"Aug 3, 2019"
"Capsicum","Retail","Kg",140,150,145,"Aug 4, 2019"
"Capsicum","Retail","Kg",130,150,140,"Aug 5, 2019"
"Capsicum","Retail","Kg",140,150,145,"Aug 6, 2019"
"Capsicum","Retail","Kg",140,150,145,"Aug 7, 2019"
"Capsicum","Retail","Kg",140,150,145,"Aug 8, 2019"
"Capsicum","Retail","Kg",130,140,135,"Aug 9, 2019"
"Capsicum","Retail","Kg",110,120,115,"Aug 10, 2019"
"Capsicum","Retail","Kg",250,260,255,"Aug 11, 2019"
"Capsicum","Retail","Kg",100,110,105,"Aug 12, 2019"
"Capsicum","Retail","Kg",90,100,95,"Aug 13, 2019"
"Capsicum","Retail","Kg",90,100,95,"Aug 14, 2019"
"Capsicum","Retail","Kg",90,100,95,"Aug 15, 2019"
"Capsicum","Retail","Kg",70,80,75,"Aug 31, 2019"
"Capsicum","Retail","Kg",70,80,75,"Sep 2, 2019"
"Capsicum","Retail","Kg",90,100,95,"Aug 19, 2019"
"Capsicum","Retail","Kg",90,100,95,"Aug 16, 2019"
"Capsicum","Retail","Kg",80,90,85,"Aug 18, 2019"
"Capsicum","Retail","Kg",80,90,85,"Aug 20, 2019"
"Capsicum","Retail","Kg",90,100,95,"Aug 17, 2019"
"Capsicum","Retail","Kg",80,90,85,"Aug 21, 2019"
"Capsicum","Retail","Kg",70,80,75,"Sep 4, 2019"
"Capsicum","Retail","Kg",80,90,85,"Aug 22, 2019"
"Capsicum","Retail","Kg",70,80,75,"Sep 3, 2019"
"Capsicum","Retail","Kg",70,80,75,"Aug 30, 2019"
"Capsicum","Retail","Kg",70,80,75,"Sep 1, 2019"
"Capsicum","Retail","Kg",60,70,65,"Sep 11, 2019"
"Capsicum","Retail","Kg",70,80,75,"Aug 23, 2019"
"Capsicum","Retail","Kg",70,80,75,"Aug 26, 2019"
"Capsicum","Retail","Kg",70,80,75,"Aug 25, 2019"
"Capsicum","Retail","Kg",70,80,75,"Aug 24, 2019"
"Capsicum","Retail","Kg",70,80,75,"Aug 28, 2019"
"Capsicum","Retail","Kg",70,80,75,"Aug 27, 2019"
"Capsicum","Retail","Kg",70,80,75,"Sep 9, 2019"
"Capsicum","Retail","Kg",70,80,75,"Aug 29, 2019"
"Capsicum","Retail","Kg",70,80,75,"Sep 8, 2019"
"Capsicum","Retail","Kg",70,80,75,"Sep 7, 2019"
"Capsicum","Retail","Kg",70,80,75,"Sep 6, 2019"
"Capsicum","Retail","Kg",60,70,65,"Sep 10, 2019"
"Capsicum","Retail","Kg",60,70,65,"Sep 5, 2019"
"Capsicum","Retail","Kg",60,70,65,"Sep 12, 2019"
"Capsicum","Retail","Kg",70,80,75,"Sep 13, 2019"
"Capsicum","Retail","Kg",80,90,85,"Sep 14, 2019"
"Capsicum","Retail","Kg",110,120,115,"Sep 15, 2019"
"Capsicum","Retail","Kg",90,100,95,"Sep 16, 2019"
"Capsicum","Retail","Kg",90,100,95,"Sep 17, 2019"
"Capsicum","Retail","Kg",120,130,125,"Sep 19, 2019"
"Capsicum","Retail","Kg",120,130,125,"Sep 20, 2019"
"Capsicum","Retail","Kg",110,120,115,"Sep 21, 2019"
"Capsicum","Retail","Kg",120,130,125,"Sep 22, 2019"
"Capsicum","Retail","Kg",120,130,125,"Sep 23, 2019"
"Capsicum","Retail","Kg",180,190,185,"Sep 24, 2019"
"Capsicum","Retail","Kg",180,200,190,"Sep 25, 2019"
"Capsicum","Retail","Kg",180,200,190,"Sep 26, 2019"
"Capsicum","Retail","Kg",200,210,205,"Sep 27, 2019"
"Capsicum","Retail","Kg",180,200,190,"Sep 28, 2019"
"Capsicum","Retail","Kg",180,190,185,"Sep 29, 2019"
"Capsicum","Retail","Kg",180,200,190,"Sep 30, 2019"
"Capsicum","Retail","Kg",190,200,195,"Oct 1, 2019"
"Capsicum","Retail","Kg",190,200,195,"Oct 2, 2019"
"Capsicum","Retail","Kg",180,200,190,"Oct 3, 2019"
"Capsicum","Retail","Kg",180,200,190,"Oct 4, 2019"
"Capsicum","Wholesale","Kg",140,150,145,"Oct 4, 2019"
"Capsicum","Wholesale","Kg",150,160,155,"Oct 3, 2019"
"Capsicum","Wholesale","Kg",150,160,155,"Oct 2, 2019"
"Capsicum","Wholesale","Kg",150,160,155,"Oct 1, 2019"
"Capsicum","Wholesale","Kg",150,160,155,"Sep 30, 2019"
"Capsicum","Wholesale","Kg",150,160,155,"Sep 29, 2019"
"Capsicum","Wholesale","Kg",150,160,155,"Sep 28, 2019"
"Capsicum","Wholesale","Kg",170,180,175,"Sep 27, 2019"
"Capsicum","Wholesale","Kg",140,150,145,"Sep 26, 2019"
"Capsicum","Wholesale","Kg",150,160,155,"Sep 25, 2019"
"Capsicum","Wholesale","Kg",150,160,155,"Sep 24, 2019"
"Capsicum","Wholesale","Kg",95,100,98,"Sep 23, 2019"
"Capsicum","Wholesale","Kg",95,100,98,"Sep 22, 2019"
"Capsicum","Wholesale","Kg",95,100,98,"Sep 19, 2019"
"Capsicum","Wholesale","Kg",75,80,78,"Sep 14, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Sep 7, 2019"
"Capsicum","Wholesale","Kg",45,50,48,"Sep 5, 2019"
"Capsicum","Wholesale","Kg",45,55,50,"Sep 1, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Sep 2, 2019"
"Capsicum","Wholesale","Kg",40,50,45,"Sep 6, 2019"
"Capsicum","Wholesale","Kg",40,50,45,"Sep 4, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Sep 3, 2019"
"Capsicum","Wholesale","Kg",95,100,98,"Sep 21, 2019"
"Capsicum","Wholesale","Kg",95,100,98,"Sep 20, 2019"
"Capsicum","Wholesale","Kg",40,50,45,"Sep 12, 2019"
"Capsicum","Wholesale","Kg",45,50,48,"Sep 10, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Sep 13, 2019"
"Capsicum","Wholesale","Kg",40,45,42,"Sep 11, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Aug 31, 2019"
"Capsicum","Wholesale","Kg",220,230,225,"Aug 28, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Aug 26, 2019"
"Capsicum","Wholesale","Kg",55,60,58,"Aug 30, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Aug 27, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Aug 29, 2019"
"Capsicum","Wholesale","Kg",65,70,68,"Aug 25, 2019"
"Capsicum","Wholesale","Kg",55,60,58,"Sep 9, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Sep 8, 2019"
"Capsicum","Wholesale","Kg",95,100,98,"Sep 15, 2019"
"Capsicum","Wholesale","Kg",75,80,78,"Sep 17, 2019"
"Capsicum","Wholesale","Kg",75,80,78,"Sep 16, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Aug 24, 2019"
"Capsicum","Wholesale","Kg",100,110,105,"Aug 8, 2019"
"Capsicum","Wholesale","Kg",110,120,115,"Aug 7, 2019"
"Capsicum","Wholesale","Kg",60,70,65,"Aug 18, 2019"
"Capsicum","Wholesale","Kg",75,80,78,"Aug 15, 2019"
"Capsicum","Wholesale","Kg",70,75,72,"Aug 14, 2019"
"Capsicum","Wholesale","Kg",75,80,78,"Aug 12, 2019"
"Capsicum","Wholesale","Kg",95,100,98,"Aug 3, 2019"
"Capsicum","Wholesale","Kg",75,80,78,"Aug 11, 2019"
"Capsicum","Wholesale","Kg",130,140,135,"Aug 1, 2019"
"Capsicum","Wholesale","Kg",110,120,115,"Aug 6, 2019"
"Capsicum","Wholesale","Kg",95,100,98,"Aug 5, 2019"
"Capsicum","Wholesale","Kg",95,100,98,"Aug 4, 2019"
"Capsicum","Wholesale","Kg",90,100,95,"Aug 2, 2019"
"Capsicum","Wholesale","Kg",65,70,68,"Aug 20, 2019"
"Capsicum","Wholesale","Kg",75,80,78,"Jul 31, 2019"
"Capsicum","Wholesale","Kg",60,65,62,"Aug 17, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Aug 22, 2019"
"Capsicum","Wholesale","Kg",65,70,68,"Aug 19, 2019"
"Capsicum","Wholesale","Kg",60,65,62,"Aug 16, 2019"
"Capsicum","Wholesale","Kg",95,100,98,"Aug 9, 2019"
"Capsicum","Wholesale","Kg",80,85,82,"Aug 10, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Aug 23, 2019"
"Capsicum","Wholesale","Kg",50,60,55,"Aug 21, 2019"
"Capsicum","Wholesale","Kg",75,80,78,"Aug 13, 2019"
"Garlic Green","Retail","Kg",230,250,240,"Jul 31, 2019"
"Garlic Green","Retail","Kg",230,250,240,"Aug 1, 2019"
"Garlic Green","Retail","Kg",180,200,190,"Aug 2, 2019"
"Garlic Green","Retail","Kg",150,180,165,"Aug 3, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 4, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 5, 2019"
"Garlic Green","Retail","Kg",200,220,210,"Aug 6, 2019"
"Garlic Green","Retail","Kg",200,220,210,"Aug 7, 2019"
"Garlic Green","Retail","Kg",180,200,190,"Aug 8, 2019"
"Garlic Green","Retail","Kg",240,250,245,"Aug 9, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 10, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 11, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 12, 2019"
"Garlic Green","Retail","Kg",240,250,245,"Aug 13, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 14, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 17, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 20, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 18, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 16, 2019"
"Garlic Green","Retail","Kg",200,220,210,"Aug 19, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 21, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 22, 2019"
"Garlic Green","Retail","Kg",150,160,155,"Sep 3, 2019"
"Garlic Green","Retail","Kg",140,150,145,"Sep 4, 2019"
"Garlic Green","Retail","Kg",180,200,190,"Aug 30, 2019"
"Garlic Green","Retail","Kg",150,160,155,"Sep 1, 2019"
"Garlic Green","Retail","Kg",140,150,145,"Sep 2, 2019"
"Garlic Green","Retail","Kg",130,140,135,"Aug 31, 2019"
"Garlic Green","Retail","Kg",140,150,145,"Sep 11, 2019"
"Garlic Green","Retail","Kg",230,240,235,"Aug 23, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 24, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 27, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 28, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 25, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 26, 2019"
"Garlic Green","Retail","Kg",230,250,240,"Sep 5, 2019"
"Garlic Green","Retail","Kg",150,160,155,"Aug 29, 2019"
"Garlic Green","Retail","Kg",140,150,145,"Sep 6, 2019"
"Garlic Green","Retail","Kg",140,150,145,"Sep 10, 2019"
"Garlic Green","Retail","Kg",140,150,145,"Sep 7, 2019"
"Garlic Green","Retail","Kg",140,150,145,"Sep 8, 2019"
"Garlic Green","Retail","Kg",140,150,145,"Sep 9, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Aug 15, 2019"
"Garlic Green","Retail","Kg",140,150,145,"Sep 12, 2019"
"Garlic Green","Retail","Kg",120,130,125,"Sep 13, 2019"
"Garlic Green","Retail","Kg",200,210,205,"Sep 14, 2019"
"Garlic Green","Retail","Kg",210,220,215,"Sep 15, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Sep 16, 2019"
"Garlic Green","Retail","Kg",220,230,225,"Sep 17, 2019"
"Garlic Green","Retail","Kg",240,250,245,"Sep 20, 2019"
"Garlic Green","Retail","Kg",210,220,215,"Sep 21, 2019"
"Garlic Green","Retail","Kg",240,250,245,"Sep 22, 2019"
"Garlic Green","Retail","Kg",230,240,235,"Sep 23, 2019"
"Garlic Green","Retail","Kg",240,250,245,"Sep 24, 2019"
"Garlic Green","Retail","Kg",240,250,245,"Sep 25, 2019"
"Garlic Green","Retail","Kg",260,270,265,"Sep 26, 2019"
"Garlic Green","Retail","Kg",240,250,245,"Sep 27, 2019"
"Garlic Green","Retail","Kg",250,260,255,"Sep 28, 2019"
"Garlic Green","Retail","Kg",150,160,155,"Sep 29, 2019"
"Garlic Green","Wholesale","Kg",230,240,235,"Sep 29, 2019"
"Garlic Green","Wholesale","Kg",230,240,235,"Sep 28, 2019"
"Garlic Green","Wholesale","Kg",230,240,235,"Sep 27, 2019"
"Garlic Green","Wholesale","Kg",235,240,238,"Sep 26, 2019"
"Garlic Green","Wholesale","Kg",210,220,215,"Sep 25, 2019"
"Garlic Green","Wholesale","Kg",210,220,215,"Sep 24, 2019"
"Garlic Green","Wholesale","Kg",210,220,215,"Sep 23, 2019"
"Garlic Green","Wholesale","Kg",210,220,215,"Sep 22, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Sep 15, 2019"
"Garlic Green","Wholesale","Kg",100,110,105,"Sep 4, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Sep 3, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Sep 5, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Sep 6, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Sep 2, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Sep 1, 2019"
"Garlic Green","Wholesale","Kg",190,200,195,"Sep 21, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Sep 20, 2019"
"Garlic Green","Wholesale","Kg",110,120,115,"Sep 13, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Sep 9, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Aug 31, 2019"
"Garlic Green","Wholesale","Kg",110,120,115,"Sep 11, 2019"
"Garlic Green","Wholesale","Kg",110,120,115,"Sep 10, 2019"
"Garlic Green","Wholesale","Kg",110,120,115,"Sep 12, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Sep 8, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Aug 29, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 25, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Aug 30, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 28, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 27, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 26, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 24, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Sep 17, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Sep 14, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Sep 16, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Sep 7, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 14, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 13, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 12, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Aug 3, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 7, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 21, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 17, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 6, 2019"
"Garlic Green","Wholesale","Kg",190,200,195,"Aug 4, 2019"
"Garlic Green","Wholesale","Kg",120,130,125,"Aug 2, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 5, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 1, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Jul 31, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 20, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 11, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 22, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 19, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 16, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 10, 2019"
"Garlic Green","Wholesale","Kg",190,200,195,"Aug 9, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 23, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 18, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 8, 2019"
"Garlic Green","Wholesale","Kg",180,200,190,"Aug 15, 2019"
"Coriander Green","Retail","Kg",240,250,245,"Jul 31, 2019"
"Coriander Green","Retail","Kg",230,250,240,"Aug 1, 2019"
"Coriander Green","Retail","Kg",180,200,190,"Aug 2, 2019"
"Coriander Green","Retail","Kg",220,230,225,"Aug 3, 2019"
"Coriander Green","Retail","Kg",220,230,225,"Aug 4, 2019"
"Coriander Green","Retail","Kg",220,230,225,"Aug 5, 2019"
"Coriander Green","Retail","Kg",200,210,205,"Aug 6, 2019"
"Coriander Green","Retail","Kg",150,180,165,"Aug 7, 2019"
"Coriander Green","Retail","Kg",180,200,190,"Aug 8, 2019"
"Coriander Green","Retail","Kg",130,140,135,"Aug 9, 2019"
"Coriander Green","Retail","Kg",200,230,215,"Aug 10, 2019"
"Coriander Green","Retail","Kg",220,230,225,"Aug 11, 2019"
"Coriander Green","Retail","Kg",200,210,205,"Aug 12, 2019"
"Coriander Green","Retail","Kg",150,160,155,"Aug 13, 2019"
"Coriander Green","Retail","Kg",160,200,180,"Aug 14, 2019"
"Coriander Green","Retail","Kg",150,160,155,"Aug 15, 2019"
"Coriander Green","Retail","Kg",250,260,255,"Sep 1, 2019"
"Coriander Green","Retail","Kg",270,290,280,"Sep 3, 2019"
"Coriander Green","Retail","Kg",140,150,145,"Aug 18, 2019"
"Coriander Green","Retail","Kg",150,160,155,"Aug 21, 2019"
"Coriander Green","Retail","Kg",200,210,205,"Aug 16, 2019"
"Coriander Green","Retail","Kg",200,210,205,"Aug 17, 2019"
"Coriander Green","Retail","Kg",150,160,155,"Aug 19, 2019"
"Coriander Green","Retail","Kg",130,150,140,"Aug 20, 2019"
"Coriander Green","Retail","Kg",270,280,275,"Sep 2, 2019"
"Coriander Green","Retail","Kg",150,160,155,"Aug 22, 2019"
"Coriander Green","Retail","Kg",300,330,315,"Aug 30, 2019"
"Coriander Green","Retail","Kg",400,410,405,"Aug 31, 2019"
"Coriander Green","Retail","Kg",240,250,245,"Sep 4, 2019"
"Coriander Green","Retail","Kg",230,240,235,"Sep 10, 2019"
"Coriander Green","Retail","Kg",200,210,205,"Sep 11, 2019"
"Coriander Green","Retail","Kg",230,250,240,"Aug 24, 2019"
"Coriander Green","Retail","Kg",440,450,445,"Aug 25, 2019"
"Coriander Green","Retail","Kg",220,230,225,"Aug 27, 2019"
"Coriander Green","Retail","Kg",230,240,235,"Aug 23, 2019"
"Coriander Green","Retail","Kg",220,230,225,"Aug 28, 2019"
"Coriander Green","Retail","Kg",270,280,275,"Aug 26, 2019"
"Coriander Green","Retail","Kg",240,250,245,"Sep 7, 2019"
"Coriander Green","Retail","Kg",220,230,225,"Sep 9, 2019"
"Coriander Green","Retail","Kg",230,250,240,"Sep 5, 2019"
"Coriander Green","Retail","Kg",240,250,245,"Sep 8, 2019"
"Coriander Green","Retail","Kg",300,310,305,"Aug 29, 2019"
"Coriander Green","Retail","Kg",180,200,190,"Sep 6, 2019"
"Coriander Green","Retail","Kg",240,250,245,"Sep 12, 2019"
"Coriander Green","Retail","Kg",120,130,125,"Sep 13, 2019"
"Coriander Green","Retail","Kg",270,280,275,"Sep 15, 2019"
"Coriander Green","Retail","Kg",240,250,245,"Sep 16, 2019"
"Coriander Green","Retail","Kg",320,330,325,"Sep 17, 2019"
"Coriander Green","Retail","Kg",510,520,515,"Sep 19, 2019"
"Coriander Green","Retail","Kg",280,290,285,"Sep 20, 2019"
"Coriander Green","Retail","Kg",230,250,240,"Sep 21, 2019"
"Coriander Green","Retail","Kg",280,300,290,"Sep 22, 2019"
"Coriander Green","Retail","Kg",520,530,525,"Sep 23, 2019"
"Coriander Green","Retail","Kg",380,400,390,"Sep 24, 2019"
"Coriander Green","Retail","Kg",410,420,415,"Sep 25, 2019"
"Coriander Green","Retail","Kg",510,520,515,"Sep 26, 2019"
"Coriander Green","Retail","Kg",480,500,490,"Sep 27, 2019"
"Coriander Green","Retail","Kg",500,510,505,"Sep 28, 2019"
"Coriander Green","Retail","Kg",410,420,415,"Sep 30, 2019"
"Coriander Green","Retail","Kg",260,270,265,"Oct 1, 2019"
"Coriander Green","Retail","Kg",270,280,275,"Oct 2, 2019"
"Coriander Green","Retail","Kg",240,250,245,"Oct 3, 2019"
"Coriander Green","Wholesale","Kg",290,300,295,"Oct 3, 2019"
"Coriander Green","Wholesale","Kg",240,250,245,"Oct 2, 2019"
"Coriander Green","Wholesale","Kg",240,250,245,"Oct 1, 2019"
"Coriander Green","Wholesale","Kg",390,400,395,"Sep 30, 2019"
"Coriander Green","Wholesale","Kg",490,500,495,"Sep 28, 2019"
"Coriander Green","Wholesale","Kg",440,450,445,"Sep 27, 2019"
"Coriander Green","Wholesale","Kg",490,500,495,"Sep 26, 2019"
"Coriander Green","Wholesale","Kg",390,400,395,"Sep 25, 2019"
"Coriander Green","Wholesale","Kg",340,350,345,"Sep 24, 2019"
"Coriander Green","Wholesale","Kg",490,500,495,"Sep 23, 2019"
"Coriander Green","Wholesale","Kg",230,250,240,"Sep 22, 2019"
"Coriander Green","Wholesale","Kg",490,500,495,"Sep 19, 2019"
"Coriander Green","Wholesale","Kg",240,250,245,"Sep 15, 2019"
"Coriander Green","Wholesale","Kg",210,220,215,"Sep 7, 2019"
"Coriander Green","Wholesale","Kg",150,160,155,"Sep 6, 2019"
"Coriander Green","Wholesale","Kg",200,210,205,"Sep 4, 2019"
"Coriander Green","Wholesale","Kg",200,210,205,"Sep 5, 2019"
"Coriander Green","Wholesale","Kg",240,250,245,"Sep 3, 2019"
"Coriander Green","Wholesale","Kg",220,230,225,"Sep 2, 2019"
"Coriander Green","Wholesale","Kg",200,210,205,"Sep 1, 2019"
"Coriander Green","Wholesale","Kg",200,210,205,"Sep 21, 2019"
"Coriander Green","Wholesale","Kg",240,250,245,"Sep 20, 2019"
"Coriander Green","Wholesale","Kg",350,360,355,"Aug 31, 2019"
"Coriander Green","Wholesale","Kg",160,170,165,"Sep 11, 2019"
"Coriander Green","Wholesale","Kg",180,200,190,"Sep 12, 2019"
"Coriander Green","Wholesale","Kg",200,210,205,"Sep 9, 2019"
"Coriander Green","Wholesale","Kg",200,210,205,"Sep 10, 2019"
"Coriander Green","Wholesale","Kg",180,200,190,"Sep 8, 2019"
"Coriander Green","Wholesale","Kg",260,280,270,"Aug 30, 2019"
"Coriander Green","Wholesale","Kg",180,200,190,"Aug 28, 2019"
"Coriander Green","Wholesale","Kg",250,260,255,"Aug 29, 2019"
"Coriander Green","Wholesale","Kg",190,200,195,"Aug 27, 2019"
"Coriander Green","Wholesale","Kg",230,240,235,"Aug 26, 2019"
"Coriander Green","Wholesale","Kg",380,400,390,"Aug 25, 2019"
"Coriander Green","Wholesale","Kg",90,100,95,"Sep 13, 2019"
"Coriander Green","Wholesale","Kg",180,200,190,"Sep 16, 2019"
"Coriander Green","Wholesale","Kg",200,210,205,"Aug 24, 2019"
"Coriander Green","Wholesale","Kg",280,300,290,"Sep 17, 2019"
"Coriander Green","Wholesale","Kg",120,130,125,"Aug 13, 2019"
"Coriander Green","Wholesale","Kg",120,130,125,"Aug 15, 2019"
"Coriander Green","Wholesale","Kg",110,120,115,"Aug 7, 2019"
